os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
70.0771,14270,4.7205,99,64,68,2340,1000,3.62243,130,7.13438,21956337818
67.0286,14919,4.7205,99,64,68,2340,1000,3.62243,130,7.13438,22056395844
47.5602,21026,4.7205,99,64,68,2340,1000,3.62243,130,7.13438,22156452490
65.7895,15200,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22256508767
63.2991,15798,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22356565503
65.8545,15185,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22456624519
70.8316,14118,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22556682285
74.2776,13463,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22656741112
75.4603,13252,3.32103,98,63,68,2334,1000,3.62243,129,7.12852,22756797978
79.0514,12650,4.15648,99,61,68,2345,1000,3.62243,129,7.11856,22856854314
81.2084,12314,4.15648,99,61,68,2345,1000,3.62243,129,7.11856,22956911160
73.3999,13624,4.15648,99,61,68,2345,1000,3.62243,129,7.11856,23056928127
74.9064,13350,4.15648,99,61,68,2345,1000,3.62243,129,7.11856,23156985573
76.8758,13008,4.15648,99,61,68,2345,1000,3.62243,129,7.11856,23257043039
77.3635,12926,5.23691,99,60,68,2341,1000,3.64839,130,7.12299,23357101565
76.8817,13007,5.23691,99,60,68,2341,1000,3.64839,130,7.12299,23457157482
77.5014,12903,5.23691,99,60,68,2341,1000,3.64839,130,7.12299,23557213658
157.778,6338,5.23691,99,60,68,2341,1000,3.64839,130,7.12299,23657270084
78.5361,12733,5.23691,99,60,68,2341,1000,3.64839,130,7.12299,23757326400
73.7735,13555,3.92638,99,59,68,2331,1000,3.62668,129,7.12753,23857383227
90.6536,11031,3.92638,99,59,68,2331,1000,3.62668,129,7.12753,23957439093
83.4307,11986,3.92638,99,59,68,2331,1000,3.62668,129,7.12753,24057495399
82.713,12090,3.92638,99,59,68,2331,1000,3.62668,129,7.12753,24157551645
79.5735,12567,3.92638,99,59,68,2331,1000,3.62668,129,7.12753,24257607771
83.1878,12021,4.27873,99,58,68,2330,1000,3.62668,130,7.12762,24357663618
102.312,9774,4.27873,99,58,68,2330,1000,3.62668,130,7.12762,24457720434
83.1601,12025,4.27873,99,58,68,2330,1000,3.62668,130,7.12762,24557776310
80.5023,12422,4.27873,99,58,68,2330,1000,3.62668,130,7.12762,24657831676
78.9889,12660,4.27873,99,58,68,2330,1000,3.62668,130,7.12762,24757888363
79.5102,12577,3.83189,99,57,68,2327,1000,3.61875,130,7.12347,24857944039
79.5355,12573,3.83189,99,57,68,2327,1000,3.61875,130,7.12347,24957999735
65.9152,15171,3.83189,99,57,68,2327,1000,3.61875,130,7.12347,25058055941
80.7168,12389,3.83189,99,57,68,2327,1000,3.61875,130,7.12347,25158112598
68.6625,14564,3.83189,99,57,68,2327,1000,3.61875,130,7.12347,25258169254
68.1663,14670,5.75275,99,57,68,2340,1000,3.71696,129,7.13447,25358226150
61.8544,16167,5.75275,99,57,68,2340,1000,3.71696,129,7.13447,25458282296
67.7736,14755,5.75275,99,57,68,2340,1000,3.71696,129,7.13447,25558338353
68.4838,14602,5.75275,99,57,68,2340,1000,3.71696,129,7.13447,25658394549
69.5652,14375,5.75275,99,57,68,2340,1000,3.71696,129,7.13447,25758450355
63.2671,15806,3.05998,98,56,68,2339,1000,3.64196,131,7.13581,25858506751
65.7419,15211,3.05998,98,56,68,2339,1000,3.64196,131,7.13581,25958563298
71.9373,13901,3.05998,98,56,68,2339,1000,3.64196,131,7.13581,26058611154
78.6844,12709,3.05998,98,56,68,2339,1000,3.64196,131,7.13581,26158667850
81.9807,12198,3.05998,98,56,68,2339,1000,3.64196,131,7.13581,26258724266
80.3406,12447,3.1211,98,55,68,2339,1000,3.64023,133,7.12838,26358780083
84.6668,11811,3.1211,98,55,68,2339,1000,3.64023,133,7.12838,26458836559
80.5867,12409,3.1211,98,55,68,2339,1000,3.64023,133,7.12838,26558892035
120.236,8317,3.1211,98,55,68,2339,1000,3.64023,133,7.12838,26658948451
84.6167,11818,3.1211,98,55,68,2339,1000,3.64023,133,7.12838,26759004328
77.4713,12908,3.21782,99,55,68,2338,1000,3.63121,131,7.1329,26859060514
72.3014,13831,3.21782,99,55,68,2338,1000,3.63121,131,7.1329,26959116240
78.4006,12755,3.21782,99,55,68,2338,1000,3.63121,131,7.1329,27059173146
76.4818,13075,3.21782,99,55,68,2338,1000,3.63121,131,7.1329,27159229532
72.5847,13777,3.21782,99,55,68,2338,1000,3.63121,131,7.1329,27259285999
72.4375,13805,4.64824,99,54,68,2335,1000,3.65367,129,7.13236,27359341955
77.1784,12957,4.64824,99,54,68,2335,1000,3.65367,129,7.13236,27459397661
78.4375,12749,4.64824,99,54,68,2335,1000,3.65367,129,7.13236,27559454857
72.9395,13710,4.64824,99,54,68,2335,1000,3.65367,129,7.13236,27659512084
74.0357,13507,4.64824,99,54,68,2335,1000,3.65367,129,7.13236,27759568770
74.0357,13507,7.46269,99,54,68,2328,1000,3.6828,130,7.13575,27859626056
72.9767,13703,7.46269,99,54,68,2328,1000,3.6828,130,7.13575,27959683512
