os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300700,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
74.7831,13372,5.37897,99,60,67,2345,1000,3.55848,133,6.46122,27304327949
76.6049,13054,5.37897,99,60,67,2345,1000,3.55848,133,6.46122,27404365131
78.1494,12796,5.37897,99,60,67,2345,1000,3.55848,133,6.46122,27504402492
79.5862,12565,5.37897,99,60,67,2345,1000,3.55848,133,6.46122,27604440414
100.402,9960,3.79437,99,59,67,2342,1000,3.55848,130,6.46146,27704474626
77.7786,12857,3.79437,99,59,67,2342,1000,3.55848,130,6.46146,27804511617
78.1739,12792,3.79437,99,59,67,2342,1000,3.55848,130,6.46146,27904548399
83.8856,11921,3.79437,99,59,67,2342,1000,3.55848,130,6.46146,28004584810
81.1425,12324,3.79437,99,59,67,2342,1000,3.55848,130,6.46146,28104621662
78.8955,12675,4.2394,99,58,67,2342,1000,3.56043,130,6.46072,28204658883
84.4809,11837,4.2394,99,58,67,2342,1000,3.56043,130,6.46072,28304695365
96.7118,10340,4.2394,99,58,67,2342,1000,3.56043,130,6.46072,28404732076
83.2362,12014,4.2394,99,58,67,2342,1000,3.56043,130,6.46072,28504783158
82.5083,12120,4.2394,99,58,67,2342,1000,3.56043,130,6.46072,28604832590
82.5491,12114,6,99,58,67,2346,1000,3.56043,131,6.46048,28704886491
78.9515,12666,6,99,58,67,2346,1000,3.56043,131,6.46048,28804934723
83.257,12011,6,99,58,67,2346,1000,3.56043,131,6.46048,28904972244
91.617,10915,6,99,58,67,2346,1000,3.56043,131,6.46048,29005011586
76.9527,12995,6,99,58,67,2346,1000,3.56043,131,6.46048,29105049137
75.3523,13271,4.13016,98,57,67,2339,1000,3.56043,130,6.46072,29205089999
73.5673,13593,4.13016,98,57,67,2339,1000,3.56043,130,6.46072,29305133850
73.0087,13697,4.13016,98,57,67,2339,1000,3.56043,130,6.46072,29405170962
71.8804,13912,4.13016,98,57,67,2339,1000,3.56043,130,6.46072,29505227044
70.5667,14171,4.13016,98,57,67,2339,1000,3.56043,130,6.46072,29605264935
71.1541,14054,4.38048,99,56,67,2352,1000,3.56242,131,6.46312,29705302387
88.5112,11298,4.38048,99,56,67,2352,1000,3.56242,131,6.46312,29805340458
68.1896,14665,4.38048,99,56,67,2352,1000,3.56242,131,6.46312,29905378640
73.7246,13564,4.38048,99,56,67,2352,1000,3.56242,131,6.46312,30005416311
69.8812,14310,4.38048,99,56,67,2352,1000,3.56242,131,6.46312,30105454423
65.0957,15362,3.97022,99,56,67,2354,1000,3.55674,134,6.4631,30205492164
67.2133,14878,3.97022,99,56,67,2354,1000,3.55674,134,6.4631,30305529336
71.7412,13939,3.97022,99,56,67,2354,1000,3.55674,134,6.4631,30405567477
66.0284,15145,3.97022,99,56,67,2354,1000,3.55674,134,6.4631,30505605319
67.8518,14738,3.97022,99,56,67,2354,1000,3.55674,134,6.4631,30605644111
75.4034,13262,3.91198,99,55,67,2353,1000,3.55674,134,6.46115,30705681742
67.8196,14745,3.91198,99,55,67,2353,1000,3.55674,134,6.46115,30805720194
76.2893,13108,3.91198,99,55,67,2353,1000,3.55674,134,6.46115,30905758375
74.0028,13513,3.91198,99,55,67,2353,1000,3.55674,134,6.46115,31005796687
