os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
66.9882,14928,5.48628,99,66,67,2413,1000,2.9367,144,6.91072,20338864220
62.4571,16011,5.48628,99,66,67,2413,1000,2.9367,144,6.91072,20438929591
97.0497,10304,5.48628,99,66,67,2413,1000,2.9367,144,6.91072,20538994562
59.9269,16687,4.7205,99,64,68,2413,1000,2.93475,146,6.91193,20639062753
67.5539,14803,4.7205,99,64,68,2413,1000,2.93475,146,6.91193,20739125954
66.5203,15033,4.7205,99,64,68,2413,1000,2.93475,146,6.91193,20839192485
64.3004,15552,4.7205,99,64,68,2413,1000,2.93475,146,6.91193,20939263386
63.8978,15650,4.7205,99,64,68,2413,1000,2.93475,146,6.91193,21039305217
62.3558,16037,7.69231,99,63,68,2415,1000,2.95334,148,6.90978,21139366568
79.1139,12640,7.69231,99,63,68,2415,1000,2.95334,148,6.90978,21239427969
69.483,14392,7.69231,99,63,68,2415,1000,2.95334,148,6.90978,21339488790
59.0702,16929,7.69231,99,63,68,2415,1000,2.95334,148,6.90978,21439551051
61.8085,16179,7.69231,99,63,68,2415,1000,2.95334,148,6.90978,21539614001
74.912,13349,6.41975,99,62,68,2415,1000,2.95334,148,6.90985,21639676412
75.5515,13236,6.41975,99,62,68,2415,1000,2.95334,148,6.90985,21739741273
79.0201,12655,6.41975,99,62,68,2415,1000,2.95334,148,6.90985,21839806014
78.8022,12690,6.41975,99,62,68,2415,1000,2.95334,148,6.90985,21939868915
78.9952,12659,6.41975,99,62,68,2415,1000,2.95334,148,6.90985,22039930916
78.9204,12671,5.21092,99,61,67,2411,1000,2.92416,145,6.91018,22139992057
76.7931,13022,5.21092,99,61,67,2411,1000,2.92416,145,6.91018,22240053948
71.582,13970,5.21092,99,61,67,2411,1000,2.92416,145,6.91018,22340116309
72.9022,13717,5.21092,99,61,67,2411,1000,2.92416,145,6.91018,22440178420
75.1258,13311,5.21092,99,61,67,2411,1000,2.92416,145,6.91018,22540241241
75.6029,13227,4.21314,99,60,67,2411,1000,2.92416,145,6.91565,22640303401
74.1235,13491,4.21314,99,60,67,2411,1000,2.92416,145,6.91565,22740366622
73.062,13687,4.21314,99,60,67,2411,1000,2.92416,145,6.91565,22840443453
76.1035,13140,4.21314,99,60,67,2411,1000,2.92416,145,6.91565,22940520764
76.3767,13093,4.21314,99,60,67,2411,1000,2.92416,145,6.91565,23040597405
81.8666,12215,4.45545,99,59,67,2410,1000,2.92416,143,6.9141,23140673516
77.0238,12983,4.45545,99,59,67,2410,1000,2.92416,143,6.9141,23240739337
72.8067,13735,4.45545,99,59,67,2410,1000,2.92416,143,6.9141,23340801758
72.0669,13876,4.45545,99,59,67,2410,1000,2.92416,143,6.9141,23440864249
73.4053,13623,4.45545,99,59,67,2410,1000,2.92416,143,6.9141,23540925640
61.192,16342,3.92638,99,58,68,2410,1000,2.92221,143,6.91398,23641003601
66.5868,15018,3.92638,99,58,68,2410,1000,2.92221,143,6.91398,23741080792
61.4741,16267,3.92638,99,58,68,2410,1000,2.92221,143,6.91398,23841158032
63.2111,15820,3.92638,99,58,68,2410,1000,2.92221,143,6.91398,23941230773
62.7038,15948,3.92638,99,58,68,2410,1000,2.92221,143,6.91398,24041308174
